[2025-02-02T22:43:32.838+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-02T22:43:32.857+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:43:26.638240+00:00 [queued]>
[2025-02-02T22:43:32.874+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:43:26.638240+00:00 [queued]>
[2025-02-02T22:43:32.875+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2025-02-02T22:43:32.900+0000] {taskinstance.py:2889} INFO - Executing <Task(BranchPythonOperator): verify_file_reliability> on 2025-02-02 22:43:26.638240+00:00
[2025-02-02T22:43:32.905+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=4084) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-02-02T22:43:32.907+0000] {standard_task_runner.py:72} INFO - Started process 4093 to run task
[2025-02-02T22:43:32.907+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'directory_and_file_verification_dag', 'verify_file_reliability', 'manual__2025-02-02T22:43:26.638240+00:00', '--job-id', '362', '--raw', '--subdir', 'DAGS_FOLDER/my_directory_and_file_checker.py', '--cfg-path', '/tmp/tmpyaw3d239']
[2025-02-02T22:43:32.909+0000] {standard_task_runner.py:105} INFO - Job 362: Subtask verify_file_reliability
[2025-02-02T22:43:33.170+0000] {task_command.py:467} INFO - Running <TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:43:26.638240+00:00 [running]> on host 003b7fbea265
[2025-02-02T22:43:33.264+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='directory_and_file_verification_dag' AIRFLOW_CTX_TASK_ID='verify_file_reliability' AIRFLOW_CTX_EXECUTION_DATE='2025-02-02T22:43:26.638240+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-02-02T22:43:26.638240+00:00'
[2025-02-02T22:43:33.265+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2025-02-02T22:43:33.265+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2025-02-02T22:43:33.266+0000] {logging_mixin.py:190} INFO - Current task name:verify_file_reliability state:running start_date:2025-02-02 22:43:32.859336+00:00
[2025-02-02T22:43:33.266+0000] {logging_mixin.py:190} INFO - Dag name:directory_and_file_verification_dag and current dag run status:running
[2025-02-02T22:43:33.267+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-02T22:43:33.267+0000] {baseoperator.py:421} WARNING - BranchPythonOperator.execute cannot be called outside TaskInstance!
[2025-02-02T22:43:33.284+0000] {my_directory_and_file_checker.py:57} ERROR - ❌ Erreur d'encodage (utf-8) pour Écritures.csv: 'utf-8' codec can't decode byte 0xb0 in position 1: invalid start byte
[2025-02-02T22:43:33.351+0000] {logging_mixin.py:190} INFO - 
📂 Contenu du fichier (ISO-8859-1): Écritures.csv
[2025-02-02T22:43:33.663+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.664+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.664+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.665+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.666+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.666+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.667+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.667+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.668+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.669+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.669+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.670+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.670+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.671+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.671+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.672+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.673+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.673+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.674+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.674+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.675+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.676+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.676+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.677+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.679+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.680+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.681+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.682+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.683+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.684+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.685+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.685+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.686+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.687+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.687+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.688+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.689+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.690+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.690+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.691+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.692+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.693+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.694+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.695+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.696+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.696+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.697+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.698+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.698+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.699+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.700+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.700+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.701+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.701+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.702+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.703+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.703+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.704+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.705+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.705+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.706+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.706+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.707+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.708+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.708+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.709+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.710+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.711+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.712+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.712+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.713+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.714+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.714+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.715+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.715+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.716+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.717+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.717+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.718+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.719+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.719+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.720+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.721+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.721+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.722+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.722+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.723+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.724+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.725+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.725+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.726+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.727+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.728+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.728+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.729+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.730+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.731+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.731+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.732+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.732+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.733+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.734+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.734+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.735+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.736+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.736+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.737+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.738+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.739+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.740+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.740+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.741+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.741+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.742+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.743+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.743+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.746+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.748+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.748+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.749+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-02
[2025-02-02T22:43:33.750+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.751+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.752+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.753+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.753+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.754+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.755+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.755+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.756+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.757+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.757+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.758+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.759+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.760+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.761+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.762+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.762+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.763+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.763+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.764+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.765+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.765+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.766+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.767+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.767+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.768+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-12
[2025-02-02T22:43:33.769+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-16
[2025-02-02T22:43:33.770+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.770+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.771+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.772+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.772+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.773+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.774+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.775+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.776+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.776+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.777+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.778+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.779+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.780+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.781+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.783+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.783+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.784+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.784+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.785+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.786+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.786+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.787+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.788+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.789+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.789+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.790+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.790+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.791+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.792+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.794+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.796+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.796+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.797+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.798+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.799+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.800+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.800+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.801+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.802+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.803+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.803+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.804+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.805+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.806+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.807+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.808+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.809+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.810+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.811+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.812+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.813+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.814+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.815+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.816+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.817+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.818+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.819+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.819+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.820+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.821+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.821+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.822+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.823+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.824+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.824+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.825+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.826+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.827+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.829+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.830+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.830+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.831+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.832+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.833+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.833+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.834+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.835+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.835+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.836+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.837+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.838+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.838+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.839+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.840+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.841+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.841+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.842+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.843+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.844+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.845+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.845+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.847+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
[2025-02-02T22:43:33.848+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-19
